sort_order,wmo,name,history_product,time_zone_name,TDZ,aifstime_utc,aifstime_local,lat,lon,apparent_t,cloud,cloud_base_m,cloud_oktas,cloud_type_id,cloud_type,delta_t,gust_kmh,gust_kt,air_temp,dewpt,press,press_msl,press_qnh,press_tend,rain_hour,rain_ten,rain_trace,rain_trace_time,rain_trace_time_utc,local_9am_date_time,local_9am_date_time_utc,duration_from_local_9am_date,rel_hum,sea_state,swell_dir_worded,swell_height,swell_period,vis_km,weather,wind_dir,wind_dir_deg,wind_spd_kmh,wind_spd_kt,wind_src
18,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T19:30:00Z,20230706153000,-27.467,153.026,17.3,-,-9999,-9999,-9999,-,5.7,32,17,20.9,10.4,-9999,-9999,-9999,-,0,0,0,20230706153000,20230706053000,20230706090000,20230705230000,390,51,-,-,-9999,-9999,-,-,WNW,284,20,11,metar_10
19,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T19:00:00Z,20230706150000,-27.467,153.026,18.1,-,-9999,-9999,-9999,-,6.3,28,15,21.6,10.1,-9999,-9999,-9999,-,0,0,0,20230706150000,20230706050000,20230706090000,20230705230000,360,48,-,-,-9999,-9999,-,-,WNW,288,19,10,metar_10
20,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T18:30:00Z,20230706143000,-27.467,153.026,18.1,-,-9999,-9999,-9999,-,6.3,35,19,21.8,10.3,-9999,-9999,-9999,-,0,0,0,20230706143000,20230706043000,20230706090000,20230705230000,330,48,-,-,-9999,-9999,-,-,WNW,300,20,11,metar_10
21,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T18:00:00Z,20230706140000,-27.467,153.026,17.9,-,-9999,-9999,-9999,-,6.4,37,20,22.2,10.7,-9999,-9999,-9999,-,0,0,0,20230706140000,20230706040000,20230706090000,20230705230000,300,48,-,-,-9999,-9999,-,-,WNW,283,24,13,metar_10
22,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T17:30:00Z,20230706133000,-27.467,153.026,21.3,-,-9999,-9999,-9999,-,5.2,9,5,21.7,12.5,-9999,-9999,-9999,-,0,0,0,20230706133000,20230706033000,20230706090000,20230705230000,270,56,-,-,-9999,-9999,-,-,N,10,6,3,metar_10
23,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T17:00:00Z,20230706130000,-27.467,153.026,19.6,-,-9999,-9999,-9999,-,5,11,6,20.5,11.4,-9999,-9999,-9999,-,0,0,0,20230706130000,20230706030000,20230706090000,20230705230000,240,56,-,-,-9999,-9999,-,-,NNE,29,7,4,metar_10
24,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T16:30:00Z,20230706123000,-27.467,153.026,18.4,-,-9999,-9999,-9999,-,4.9,11,6,19.8,10.8,-9999,-9999,-9999,-,0,0,0,20230706123000,20230706023000,20230706090000,20230705230000,210,56,-,-,-9999,-9999,-,-,NNE,25,9,5,metar_10
25,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T16:00:00Z,20230706120000,-27.467,153.026,18.3,-,-9999,-9999,-9999,-,4.7,9,5,19.4,10.7,-9999,-9999,-9999,-,0,0,0,20230706120000,20230706020000,20230706090000,20230705230000,180,57,-,-,-9999,-9999,-,-,NE,38,7,4,metar_10
26,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T15:30:00Z,20230706113000,-27.467,153.026,18.8,-,-9999,-9999,-9999,-,4.9,7,4,19.4,10.4,-9999,-9999,-9999,-,0,0,0,20230706113000,20230706013000,20230706090000,20230705230000,150,56,-,-,-9999,-9999,-,-,ENE,67,4,2,metar_10
27,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T15:00:00Z,20230706110000,-27.467,153.026,18.1,-,-9999,-9999,-9999,-,4.5,7,4,18.7,10.3,-9999,-9999,-9999,-,0,0,0,20230706110000,20230706010000,20230706090000,20230705230000,120,58,-,-,-9999,-9999,-,-,ENE,59,4,2,metar_10
28,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T14:30:00Z,20230706103000,-27.467,153.026,16.5,-,-9999,-9999,-9999,-,3.7,9,5,17.4,10.5,-9999,-9999,-9999,-,0,0,0,20230706103000,20230706003000,20230706090000,20230705230000,90,64,-,-,-9999,-9999,-,-,NNE,19,6,3,metar_10
29,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T14:00:00Z,20230706100000,-27.467,153.026,15.8,-,-9999,-9999,-9999,-,2.7,9,5,16.2,11.2,-9999,-9999,-9999,-,0,0,0,20230706100000,20230706000000,20230706090000,20230705230000,60,72,-,-,-9999,-9999,-,-,N,2,4,2,metar_10
30,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T13:30:00Z,20230706093000,-27.467,153.026,14,-,-9999,-9999,-9999,-,1.9,6,3,14.5,10.9,-9999,-9999,-9999,-,0,0,0,20230706093000,20230705233000,20230706090000,20230705230000,30,79,-,-,-9999,-9999,-,-,W,263,4,2,metar_10
31,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T13:00:00Z,20230706090000,-27.467,153.026,12.1,-,-9999,-9999,-9999,-,1.2,6,3,12.7,10.4,-9999,-9999,-9999,-,0,0,0,20230706090000,20230705230000,20230705090000,20230704230000,1440,86,-,-,-9999,-9999,-,-,W,270,4,2,metar_10
32,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T12:30:00Z,20230706083000,-27.467,153.026,9.7,-,-9999,-9999,-9999,-,0.9,7,4,11,9.3,-9999,-9999,-9999,-,0,0,0,20230706083000,20230705223000,20230705090000,20230704230000,1410,89,-,-,-9999,-9999,-,-,W,260,6,3,metar_10
33,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T12:00:00Z,20230706080000,-27.467,153.026,8.6,-,-9999,-9999,-9999,-,0.6,6,3,9.4,8.2,-9999,-9999,-9999,-,0,0,0,20230706080000,20230705220000,20230705090000,20230704230000,1380,92,-,-,-9999,-9999,-,-,W,275,2,1,metar_10
34,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T11:30:00Z,20230706073000,-27.467,153.026,6.9,-,-9999,-9999,-9999,-,0.3,9,5,8.5,7.9,-9999,-9999,-9999,-,0,0,0,20230706073000,20230705213000,20230705090000,20230704230000,1350,96,-,-,-9999,-9999,-,-,WSW,254,6,3,metar_10
35,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T11:00:00Z,20230706070000,-27.467,153.026,6.2,-,-9999,-9999,-9999,-,0.3,6,3,7.3,6.7,-9999,-9999,-9999,-,0,0,0,20230706070000,20230705210000,20230705090000,20230704230000,1320,96,-,-,-9999,-9999,-,-,W,260,2,1,metar_10
36,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T10:30:00Z,20230706063000,-27.467,153.026,5.4,-,-9999,-9999,-9999,-,0.2,7,4,7.3,6.9,-9999,-9999,-9999,-,0,0,0,20230706063000,20230705203000,20230705090000,20230704230000,1290,97,-,-,-9999,-9999,-,-,WSW,249,6,3,metar_10
37,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T10:00:00Z,20230706060000,-27.467,153.026,6.2,-,-9999,-9999,-9999,-,0.1,7,4,7.3,7,-9999,-9999,-9999,-,0,0,0,20230706060000,20230705200000,20230705090000,20230704230000,1260,98,-,-,-9999,-9999,-,-,SSW,210,2,1,metar_10
38,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T09:30:00Z,20230706053000,-27.467,153.026,5.5,-,-9999,-9999,-9999,-,0.2,4,2,6.7,6.3,-9999,-9999,-9999,-,0,0,0,20230706053000,20230705193000,20230705090000,20230704230000,1230,97,-,-,-9999,-9999,-,-,W,265,2,1,metar_10
39,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T09:00:00Z,20230706050000,-27.467,153.026,5.7,-,-9999,-9999,-9999,-,0.2,6,3,7.2,6.8,-9999,-9999,-9999,-,0,0,0,20230706050000,20230705190000,20230705090000,20230704230000,1200,97,-,-,-9999,-9999,-,-,WSW,250,4,2,metar_10
40,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T08:30:00Z,20230706043000,-27.467,153.026,5.9,-,-9999,-9999,-9999,-,0.2,9,5,7.7,7.3,-9999,-9999,-9999,-,0,0,0,20230706043000,20230705183000,20230705090000,20230704230000,1170,97,-,-,-9999,-9999,-,-,W,276,6,3,metar_10
41,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T08:00:00Z,20230706040000,-27.467,153.026,5,-,-9999,-9999,-9999,-,0.3,7,4,6.7,6.1,-9999,-9999,-9999,-,0,0,0,20230706040000,20230705180000,20230705090000,20230704230000,1140,96,-,-,-9999,-9999,-,-,W,274,4,2,metar_10
42,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T07:30:00Z,20230706033000,-27.467,153.026,6,-,-9999,-9999,-9999,-,0.3,6,3,7.5,6.9,-9999,-9999,-9999,-,0,0,0,20230706033000,20230705173000,20230705090000,20230704230000,1110,96,-,-,-9999,-9999,-,-,W,259,4,2,metar_10
43,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T07:00:00Z,20230706030000,-27.467,153.026,6.8,-,-9999,-9999,-9999,-,0.3,6,3,7.8,7.2,-9999,-9999,-9999,-,0,0,0,20230706030000,20230705170000,20230705090000,20230704230000,1080,96,-,-,-9999,-9999,-,-,WNW,293,2,1,metar_10
44,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T06:30:00Z,20230706023000,-27.467,153.026,8,-,-9999,-9999,-9999,-,0.3,0,0,8.5,7.9,-9999,-9999,-9999,-,0,0,0,20230706023000,20230705163000,20230705090000,20230704230000,1050,96,-,-,-9999,-9999,-,-,CALM,0,0,0,metar_10
45,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T06:00:00Z,20230706020000,-27.467,153.026,7.1,-,-9999,-9999,-9999,-,0.4,9,5,8.9,8,-9999,-9999,-9999,-,0,0,0,20230706020000,20230705160000,20230705090000,20230704230000,1020,94,-,-,-9999,-9999,-,-,WNW,293,7,4,metar_10
46,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T05:30:00Z,20230706013000,-27.467,153.026,7.8,-,-9999,-9999,-9999,-,0.6,9,5,9.5,8.3,-9999,-9999,-9999,-,0,0,0,20230706013000,20230705153000,20230705090000,20230704230000,990,92,-,-,-9999,-9999,-,-,WNW,297,7,4,metar_10
47,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-05T05:00:00Z,20230706010000,-27.467,153.026,8,-,-9999,-9999,-9999,-,0.6,13,7,10,8.8,-9999,-9999,-9999,-,0,0,0,20230706010000,20230705150000,20230705090000,20230704230000,960,92,-,-,-9999,-9999,-,-,W,262,9,5,metar_10
0,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-07T04:30:00Z,20230708003000,-27.467,153.026,7.3,-,-9999,-9999,-9999,-,3.2,20,11,11.7,4.7,-9999,-9999,-9999,-,0,0,0,20230708003000,20230707143000,20230707090000,20230706230000,930,62,-,-,-9999,-9999,-,-,WSW,252,17,9,metar_10
1,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-07T04:00:00Z,20230708000000,-27.467,153.026,8.6,-,-9999,-9999,-9999,-,3.6,20,11,12.3,4.5,-9999,-9999,-9999,-,0,0,0,20230708000000,20230707140000,20230707090000,20230706230000,900,59,-,-,-9999,-9999,-,-,W,259,13,7,metar_10
2,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-07T03:30:00Z,20230707233000,-27.467,153.026,8.4,-,-9999,-9999,-9999,-,3.4,20,11,12.1,4.6,-9999,-9999,-9999,-,0,0,0,20230707233000,20230707133000,20230707090000,20230706230000,870,60,-,-,-9999,-9999,-,-,W,265,13,7,metar_10
3,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-07T03:00:00Z,20230707230000,-27.467,153.026,7.7,-,-9999,-9999,-9999,-,3.6,22,12,12.2,4.4,-9999,-9999,-9999,-,0,0,0,20230707230000,20230707130000,20230707090000,20230706230000,840,59,-,-,-9999,-9999,-,-,WSW,256,17,9,metar_10
4,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-07T02:30:00Z,20230707223000,-27.467,153.026,7.9,-,-9999,-9999,-9999,-,3.7,22,12,12.4,4.4,-9999,-9999,-9999,-,0,0,0,20230707223000,20230707123000,20230707090000,20230706230000,810,58,-,-,-9999,-9999,-,-,SW,234,17,9,metar_10
5,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-07T02:00:00Z,20230707220000,-27.467,153.026,8.2,-,-9999,-9999,-9999,-,3.9,22,12,12.7,4.2,-9999,-9999,-9999,-,0,0,0,20230707220000,20230707120000,20230707090000,20230706230000,780,56,-,-,-9999,-9999,-,-,SW,229,17,9,metar_10
6,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-07T01:30:00Z,20230707213000,-27.467,153.026,7.8,-,-9999,-9999,-9999,-,3.5,19,10,11.9,4.2,-9999,-9999,-9999,-,0,0,0,20230707213000,20230707113000,20230707090000,20230706230000,750,59,-,-,-9999,-9999,-,-,WSW,237,15,8,metar_10
7,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-07T01:00:00Z,20230707210000,-27.467,153.026,7.9,-,-9999,-9999,-9999,-,3.9,24,13,12.8,4.3,-9999,-9999,-9999,-,0,0,0,20230707210000,20230707110000,20230707090000,20230706230000,720,56,-,-,-9999,-9999,-,-,WSW,242,19,10,metar_10
8,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-07T00:30:00Z,20230707203000,-27.467,153.026,8.2,-,-9999,-9999,-9999,-,4,24,13,13.2,4.4,-9999,-9999,-9999,-,0,0,0,20230707203000,20230707103000,20230707090000,20230706230000,690,55,-,-,-9999,-9999,-,-,WSW,240,20,11,metar_10
9,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-07T00:00:00Z,20230707200000,-27.467,153.026,8.1,-,-9999,-9999,-9999,-,4.1,28,15,13.5,4.6,-9999,-9999,-9999,-,0,0,0,20230707200000,20230707100000,20230707090000,20230706230000,660,55,-,-,-9999,-9999,-,-,WSW,237,22,12,metar_10
10,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T23:30:00Z,20230707193000,-27.467,153.026,8.6,-,-9999,-9999,-9999,-,4.8,33,18,14.8,4.5,-9999,-9999,-9999,-,0,0,0,20230707193000,20230707093000,20230707090000,20230706230000,630,50,-,-,-9999,-9999,-,-,WSW,253,26,14,metar_10
11,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T23:00:00Z,20230707190000,-27.467,153.026,9.7,-,-9999,-9999,-9999,-,4.5,26,14,14.5,4.8,-9999,-9999,-9999,-,0,0,0,20230707190000,20230707090000,20230707090000,20230706230000,600,52,-,-,-9999,-9999,-,-,WSW,255,19,10,metar_10
12,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T22:30:00Z,20230707183000,-27.467,153.026,10.1,-,-9999,-9999,-9999,-,4.3,17,9,13.8,4.4,-9999,-9999,-9999,-,0,0,0,20230707183000,20230707083000,20230707090000,20230706230000,570,53,-,-,-9999,-9999,-,-,WSW,252,13,7,metar_10
13,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T22:00:00Z,20230707180000,-27.467,153.026,11.8,-,-9999,-9999,-9999,-,5.2,15,8,15.2,4,-9999,-9999,-9999,-,0,0,0,20230707180000,20230707080000,20230707090000,20230706230000,540,47,-,-,-9999,-9999,-,-,WSW,258,11,6,metar_10
14,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T21:30:00Z,20230707173000,-27.467,153.026,11.4,-,-9999,-9999,-9999,-,6.1,30,16,16.6,3.3,-9999,-9999,-9999,-,0,0,0,20230707173000,20230707073000,20230707090000,20230706230000,510,41,-,-,-9999,-9999,-,-,WSW,251,20,11,metar_10
15,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T21:00:00Z,20230707170000,-27.467,153.026,12.1,-,-9999,-9999,-9999,-,6.5,28,15,17.2,3.1,-9999,-9999,-9999,-,0,0,0,20230707170000,20230707070000,20230707090000,20230706230000,480,39,-,-,-9999,-9999,-,-,WSW,253,19,10,metar_10
16,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T20:30:00Z,20230707163000,-27.467,153.026,12.4,-,-9999,-9999,-9999,-,7.6,33,18,18.6,2,-9999,-9999,-9999,-,0,0,0,20230707163000,20230707063000,20230707090000,20230706230000,450,33,-,-,-9999,-9999,-,-,W,260,24,13,metar_10
17,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T20:00:00Z,20230707160000,-27.467,153.026,11.3,-,-9999,-9999,-9999,-,8,44,24,19.3,1.8,-9999,-9999,-9999,-,0,0,0,20230707160000,20230707060000,20230707090000,20230706230000,420,31,-,-,-9999,-9999,-,-,WSW,255,33,18,metar_10
18,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T19:30:00Z,20230707153000,-27.467,153.026,12.2,-,-9999,-9999,-9999,-,8.2,46,25,19.9,2.3,-9999,-9999,-9999,-,0,0,0,20230707153000,20230707053000,20230707090000,20230706230000,390,31,-,-,-9999,-9999,-,-,WSW,254,32,17,metar_10
19,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T19:00:00Z,20230707150000,-27.467,153.026,12.3,-,-9999,-9999,-9999,-,8.1,48,26,20.1,2.9,-9999,-9999,-9999,-,0,0,0,20230707150000,20230707050000,20230707090000,20230706230000,360,32,-,-,-9999,-9999,-,-,WSW,248,33,18,metar_10
20,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T18:40:00Z,20230707144000,-27.467,153.026,13.5,-,-9999,-9999,-9999,-,8.1,48,26,20.6,3.8,-9999,-9999,-9999,-,0,0,0,20230707144000,20230707044000,20230707090000,20230706230000,340,33,-,-,-9999,-9999,-,-,WSW,257,30,16,metar_10
21,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T18:30:00Z,20230707143000,-27.467,153.026,12.9,-,-9999,-9999,-9999,-,8,46,25,20.5,3.7,-9999,-9999,-9999,-,0,0,0,20230707143000,20230707043000,20230707090000,20230706230000,330,33,-,-,-9999,-9999,-,-,W,259,33,18,metar_10
22,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T18:00:00Z,20230707140000,-27.467,153.026,13.2,-,-9999,-9999,-9999,-,7.8,48,26,20.7,4.7,-9999,-9999,-9999,-,0,0,0,20230707140000,20230707040000,20230707090000,20230706230000,300,35,-,-,-9999,-9999,-,-,WSW,258,33,18,metar_10
23,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T17:30:00Z,20230707133000,-27.467,153.026,12.9,-,-9999,-9999,-9999,-,7.9,46,25,20.5,4.1,-9999,-9999,-9999,-,0,0,0,20230707133000,20230707033000,20230707090000,20230706230000,270,34,-,-,-9999,-9999,-,-,W,268,33,18,metar_10
24,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T17:00:00Z,20230707130000,-27.467,153.026,13.4,-,-9999,-9999,-9999,-,7.7,43,23,20.8,5.2,-9999,-9999,-9999,-,0,0,0,20230707130000,20230707030000,20230707090000,20230706230000,240,36,-,-,-9999,-9999,-,-,WSW,256,33,18,metar_10
25,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T16:30:00Z,20230707123000,-27.467,153.026,14.2,-,-9999,-9999,-9999,-,7,43,23,20.6,6.9,-9999,-9999,-9999,-,0,0,0,20230707123000,20230707023000,20230707090000,20230706230000,210,41,-,-,-9999,-9999,-,-,WSW,251,30,16,metar_10
26,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T16:00:00Z,20230707120000,-27.467,153.026,16.6,-,-9999,-9999,-9999,-,6.3,33,18,20.5,8.5,-9999,-9999,-9999,-,0,0,0,20230707120000,20230707020000,20230707090000,20230706230000,180,46,-,-,-9999,-9999,-,-,W,279,19,10,metar_10
27,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T15:30:00Z,20230707113000,-27.467,153.026,15,-,-9999,-9999,-9999,-,6,33,18,19.6,8,-9999,-9999,-9999,-,0,0,0,20230707113000,20230707013000,20230707090000,20230706230000,150,47,-,-,-9999,-9999,-,-,W,274,22,12,metar_10
28,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T15:00:00Z,20230707110000,-27.467,153.026,14.3,-,-9999,-9999,-9999,-,5.6,33,18,18.9,8,-9999,-9999,-9999,-,0,0,0,20230707110000,20230707010000,20230707090000,20230706230000,120,49,-,-,-9999,-9999,-,-,W,263,22,12,metar_10
29,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T14:30:00Z,20230707103000,-27.467,153.026,13.9,-,-9999,-9999,-9999,-,5.7,37,20,18.7,7.5,-9999,-9999,-9999,-,0,0,0,20230707103000,20230707003000,20230707090000,20230706230000,90,48,-,-,-9999,-9999,-,-,WNW,286,22,12,metar_10
30,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T14:00:00Z,20230707100000,-27.467,153.026,14.3,-,-9999,-9999,-9999,-,5.3,17,9,17.5,7,-9999,-9999,-9999,-,0,0,0,20230707100000,20230707000000,20230707090000,20230706230000,60,50,-,-,-9999,-9999,-,-,WNW,295,13,7,metar_10
31,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T13:30:00Z,20230707093000,-27.467,153.026,14,-,-9999,-9999,-9999,-,3.7,4,2,15,7.5,-9999,-9999,-9999,-,0,0,0,20230707093000,20230706233000,20230707090000,20230706230000,30,61,-,-,-9999,-9999,-,-,SW,232,2,1,metar_10
32,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T13:00:00Z,20230707090000,-27.467,153.026,13.2,-,-9999,-9999,-9999,-,3.2,6,3,14.1,7.6,-9999,-9999,-9999,-,0,0,0,20230707090000,20230706230000,20230706090000,20230705230000,1440,65,-,-,-9999,-9999,-,-,WNW,289,2,1,metar_10
33,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T12:30:00Z,20230707083000,-27.467,153.026,11.2,-,-9999,-9999,-9999,-,2.4,6,3,12.5,7.6,-9999,-9999,-9999,-,0,0,0,20230707083000,20230706223000,20230706090000,20230705230000,1410,72,-,-,-9999,-9999,-,-,NW,307,4,2,metar_10
34,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T12:00:00Z,20230707080000,-27.467,153.026,9.5,-,-9999,-9999,-9999,-,1.8,4,2,10.6,6.9,-9999,-9999,-9999,-,0,0,0,20230707080000,20230706220000,20230706090000,20230705230000,1380,78,-,-,-9999,-9999,-,-,NW,315,2,1,metar_10
35,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T11:30:00Z,20230707073000,-27.467,153.026,6.7,-,-9999,-9999,-9999,-,0.2,0,0,7.4,7,-9999,-9999,-9999,-,0,0,0,20230707073000,20230706213000,20230706090000,20230705230000,1350,97,-,-,-9999,-9999,-,-,CALM,0,0,0,metar_10
36,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T11:00:00Z,20230707070000,-27.467,153.026,2.9,-,-9999,-9999,-9999,-,0.3,6,3,4.9,4.2,-9999,-9999,-9999,-,0,0,0,20230707070000,20230706210000,20230706090000,20230705230000,1320,95,-,-,-9999,-9999,-,-,NNW,345,4,2,metar_10
37,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T10:30:00Z,20230707063000,-27.467,153.026,3.3,-,-9999,-9999,-9999,-,0.4,0,0,4.7,3.7,-9999,-9999,-9999,-,0,0,0,20230707063000,20230706203000,20230706090000,20230705230000,1290,93,-,-,-9999,-9999,-,-,CALM,0,0,0,metar_10
38,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T10:00:00Z,20230707060000,-27.467,153.026,5.4,-,-9999,-9999,-9999,-,0.3,0,0,6.4,5.8,-9999,-9999,-9999,-,0,0,0,20230707060000,20230706200000,20230706090000,20230705230000,1260,96,-,-,-9999,-9999,-,-,CALM,0,0,0,metar_10
39,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T09:30:00Z,20230707053000,-27.467,153.026,3.9,-,-9999,-9999,-9999,-,0.7,4,2,5.6,3.9,-9999,-9999,-9999,-,0,0,0,20230707053000,20230706193000,20230706090000,20230705230000,1230,89,-,-,-9999,-9999,-,-,WNW,299,2,1,metar_10
40,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T09:00:00Z,20230707050000,-27.467,153.026,6.2,-,-9999,-9999,-9999,-,0.8,2,1,7.2,5.5,-9999,-9999,-9999,-,0,0,0,20230707050000,20230706190000,20230706090000,20230705230000,1200,89,-,-,-9999,-9999,-,-,CALM,0,0,0,metar_10
41,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T08:30:00Z,20230707043000,-27.467,153.026,7.8,-,-9999,-9999,-9999,-,1.9,7,4,9.9,5.7,-9999,-9999,-9999,-,0,0,0,20230707043000,20230706183000,20230706090000,20230705230000,1170,75,-,-,-9999,-9999,-,-,WNW,283,6,3,metar_10
42,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T08:00:00Z,20230707040000,-27.467,153.026,7.7,-,-9999,-9999,-9999,-,2,13,7,10.3,6.1,-9999,-9999,-9999,-,0,0,0,20230707040000,20230706180000,20230706090000,20230705230000,1140,75,-,-,-9999,-9999,-,-,W,269,9,5,metar_10
43,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T07:30:00Z,20230707033000,-27.467,153.026,7.7,-,-9999,-9999,-9999,-,2.1,17,9,11,6.6,-9999,-9999,-9999,-,0,0,0,20230707033000,20230706173000,20230706090000,20230705230000,1110,74,-,-,-9999,-9999,-,-,WSW,249,13,7,metar_10
44,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T07:00:00Z,20230707030000,-27.467,153.026,7.3,-,-9999,-9999,-9999,-,1.7,11,6,9.9,6.3,-9999,-9999,-9999,-,0,0,0,20230707030000,20230706170000,20230706090000,20230705230000,1080,78,-,-,-9999,-9999,-,-,WSW,241,9,5,metar_10
45,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T06:30:00Z,20230707023000,-27.467,153.026,7.8,-,-9999,-9999,-9999,-,2,13,7,10.4,6.2,-9999,-9999,-9999,-,0,0,0,20230707023000,20230706163000,20230706090000,20230705230000,1050,75,-,-,-9999,-9999,-,-,W,265,9,5,metar_10
46,12345,Brisbane,IDQ60910,Australia/Brisbane,+10:00,2023-07-06T06:00:00Z,20230707020000,-27.467,153.026,8.9,-,-9999,-9999,-9999,-,2.2,11,6,11.4,6.7,-9999,-9999,-9999,-,0,0,0,20230707020000,20230706160000,20230706090000,20230705230000,1020,73,-,-,-9999,-9999,-,-,W,263,9,5,metar_10
